id,name,has_exact_match,Coles_ID,Woolies_ID
1606,Daily Juice Co Orange Juice Pulp Free 500ml,TRUE,8757069,711676
1607,Daily Juice Co Pulp Free Orange Juice 2l,TRUE,5738160,90211
1608,Daily Juice Green Blend With Plant Protein,TRUE,5626891,271203
1609,Dairy Farmers Full Cream Milk 1l,TRUE,8476128,145536
1610,Dairy Farmers Light Milk 1l,TRUE,8476117,144408
1611,Dairy Farmers Light Sour Cream 250g,TRUE,339338,48705
1612,Dairy Farmers Pure Cream 500ml,TRUE,6436359,310008
1613,Dairy Farmers Shape Skim Milk 1l,TRUE,8476172,145537
1614,Dairy Farmers Sour Cream 250g,TRUE,311929,724682
1615,Dairy Farmers Thick & Creamy Caramelised Fig Yoghurt 150g,TRUE,1198118,768121
1616,Dairy Farmers Thick & Creamy Caramelised Fig Yoghurt 600g,TRUE,1870540,790009
1617,Dairy Farmers Thick & Creamy Classic Vanilla Yoghurt 150g,TRUE,1198548,777320
1618,Dairy Farmers Thick & Creamy Classic Vanilla Yoghurt 600g,TRUE,1198480,777321
1619,Dairy Farmers Thick & Creamy Lemon Cream Yoghurt 150g,TRUE,1198537,768053
1620,Dairy Farmers Thick & Creamy Mango & Passionfruit Yoghurt 150g,TRUE,1198515,768054
1621,Dairy Farmers Thick & Creamy Mango & Passionfruit Yoghurt 600g,TRUE,1198435,768042
1622,Dairy Farmers Thick & Creamy Strawberry Yoghurt 150g,TRUE,1198468,768057
1623,Dairy Farmers Thick & Creamy Strawberry Yoghurt 4 Pack,TRUE,4339577,122681
1624,Dairy Farmers Thick & Creamy Strawberry Yoghurt 600g,TRUE,1198479,768096
1625,Dairy Farmers Thick & Creamy Vanilla Yoghurt 4 Pack,TRUE,4339599,124076
1626,Dairy Farmers Thick & Creamy Yoghurt Lemon Cream 600g,TRUE,3830864,768039
1627,Dairy Farmers Thickened Cream 300ml,TRUE,5138490,94712
1628,Dairy Farmers Vanilla Custard 1kg,TRUE,7653374,85358
1629,Dairylea Cheddar Cheese 250g,TRUE,127431,33497
1630,Dairylea Cheddar Cheese 500g,TRUE,130775,33500
1631,Dairylea Cheestik Sticks 240g,TRUE,5888912,64076
1632,Damprid Hanging Moisture Absorber Lavender & Vanilla 3 Pack,TRUE,3746010,749422
1633,Damprid Moisture Absorber Refill 1.19kg,TRUE,5400390,251849
1634,Dare Double Espresso Iced Coffee 500ml,TRUE,3033946,249137
1635,Dare Double Espresso Iced Coffee 750ml,TRUE,3034020,293933
1636,Dare Espresso Iced Coffee 2l,TRUE,5206830,261043
1637,Dare Espresso Iced Coffee 500ml,TRUE,3033935,40284
1638,Dare Espresso Iced Coffee 750ml,TRUE,3034010,255405
1639,Dare Mocha Iced Coffee 500ml,TRUE,3033957,323328
1640,Dare No Added Sugar Double Espresso Iced Coffee 500ml,TRUE,3568590,11076
1641,Dare Triple Espresso Iced Coffee 500ml,TRUE,3392370,808368
1642,Dari's Chicken & Corn Soup 550g,TRUE,3756284,181922
1643,Dari's Chicken Noodle Soup 550g,TRUE,1196611,181143
1644,Dari's Chunky Minestrone Soup 550g,TRUE,5063824,212043
1645,Dari's Classic Chicken Noodle Soup,TRUE,7830913,277777
1646,Dari's Classic Pumpkin Soup 550g,TRUE,7895078,210591
1647,Dari's Creamy Corn Soup,TRUE,7831381,277923
1648,Dari's Creamy Mushroom Soup 550g,TRUE,5063176,552325
1649,Dari's Creamy Pumpkin Soup,TRUE,6257418,277607
1650,Dari's French Onion Soup 550g,TRUE,7830549,546011
1651,Dari's Hearty Chicken Soup 550g,TRUE,1196600,180787
1652,Dari's Lentil Soup 550g,TRUE,2885601,180479
1653,Dari's Pea & Ham Soup 550g,TRUE,6257553,278397
1654,Darrell Lea Batch 37 Liquorice 260g,TRUE,3449117,815733
1655,Darrell Lea Caramel Cheesecake Milk Chocolate 160g,TRUE,6329574,278004
1656,Darrell Lea Christmas Nougat Pudding,TRUE,1075060,760306
1657,Darrell Lea Cookies & Cream White Chocolate Block 170g,TRUE,5098261,220155
1658,Darrell Lea Dark Chocolate Block 170g,TRUE,3919673,90346
1659,Darrell Lea Dark Chocolate Liquorice Bullets Share Bag 226g,TRUE,3448351,233013
1660,Darrell Lea Ginger Dark Chocolate Dark Chocolate Box 200g,TRUE,1074851,766114
1661,Darrell Lea Liqourice Twist Milk Chocolate Raspberry 200g,TRUE,3449263,815732
1662,Darrell Lea Liquorice Allsorts Share Bag 470g,TRUE,5556548,234224
1663,Darrell Lea Liquorice Twists 280g,TRUE,3449241,815735
1664,Darrell Lea Milk Chocolate Coated Original Liquorice Twists 200g,TRUE,3739490,80421
1665,Darrell Lea Milk Chocolate Easter Bunny 160g,TRUE,3956320,125521
1666,Darrell Lea Milk Chocolate Liquorice Bullets Share Bag 226g,TRUE,3448384,230695
1667,Darrell Lea Milk Chocolate Liquorice Bullets Value Pack 400g,TRUE,5556559,231311
1668,Darrell Lea Milk Chocolate Raspberry Bullets Share Bag 226g,TRUE,3448362,232963
1669,Darrell Lea Minty Crunchy Chocolate Balls Share Bag 168g,TRUE,3449365,232736
1670,Darrell Lea Orange Crunchy Milk Chocolate Balls Share Bag 168g,TRUE,3451210,232524
1671,Darrell Lea Raspberry Rocklea Road Block 180g,TRUE,3759635,139844
1672,Darrell Lea Rocklea Road Block 180g,TRUE,3919844,4559
1673,Darrell Lea Rocklea Road Chocolate 290g,TRUE,4856353,215201
1674,Darrell Lea Rocklea Road Easter Bunny 170g,TRUE,3649320,125520
1675,Darrell Lea Soft Centres Gift Box 255g,TRUE,3826798,61261
1676,Darrell Lea Strawberry Whipp Dark Chocolate Block 160g,TRUE,7896220,532535
1677,Darrell Lea Twists Dark Chocolate Liquorice 200g,TRUE,3449274,815731
1678,Darrell Lea Twists Raspberry Liquorice 280g,TRUE,3448839,815736
1679,Darrell Lea White Chocolate Raspberry Bullets Share Bag 180g,TRUE,3448373,232733
1680,Dash Water Sparkling Infused With Wonky Mangoes Cans,TRUE,5706607,229654
1681,David Beckham Classic Blue Deodorant Body Spray 150ml,TRUE,3111609,661798
1682,David Beckham Classic Deodorant Body Spray 150ml,TRUE,3796573,511663
1683,David Beckham Homme Deodorant Body Spray 150ml,TRUE,3796595,820274
1684,David Beckham Instinct Deodorant Body Spray 150ml,TRUE,2649267,511539
1685,David Beckham Instinct Sport Deodorant Body Spray 150ml,TRUE,3138525,642848
1686,David Beckham Intimately Deodorant Body Spray 150ml,TRUE,2649278,511660
1687,Decor Double Wall Smoothie & Coffee Tumbler 650ml Assorted Each,TRUE,3783119,157009
1688,Decor Double Wall Wine & Coffee Cup Stainless Steel Assorted 350ml,TRUE,4236712,84278
1689,Decor Fresh Seal Clips Infuser Jug 2.4l Each,TRUE,3725724,689942
1690,Decor Fresh Seal Clips Oblong 3l Each,TRUE,6137100,634832
1691,Decor Fresh Seal Clips Square 630ml Each,TRUE,3582820,689926
1692,Decor Go 2 In 1 Expandable Insulated Cooler Assorted,TRUE,4233850,111444
1693,Decor Hydrate Tritan Drink Bottle Assorted Each,TRUE,6828450,314156
1694,Decor Insulated Double Wall Travel Stainless Steel Cup Assorted 480ml,TRUE,6827822,218251
1695,Decor Insulated Double Wall Tumbler 450ml Assorted Each,TRUE,5116294,154432
1696,Decor Jumbo Chug Tritan Bottle Assorted 2.2l,TRUE,3783108,112924
1697,Decor Junior Sip Stainless Steel Straw Bottle Assorted Each,TRUE,4233667,114488
1698,Decor Microsafe Oblong 375ml 3 Pack,TRUE,4937488,28004
1699,Decor Microsafe Soup Mug Each,TRUE,3582897,252151
1700,Decor Reusable Lunch Bags Assorted 2 Pack,TRUE,4935573,157662
1701,Decor Reusable Snack Bags Assorted,TRUE,4935540,159325
1702,Decor Snap & Seal Stainless Steel Bottle Assorted 1l,TRUE,4233645,109280
1703,Decor Snap N Seal Stainless Steel Drink Bottle Assorted Each,TRUE,6828461,314472
1704,Decor Tellfresh Cupcake Storer Oblong Each,TRUE,2791847,379159
1705,Decor Tellfresh Oblong 1l 3 Pack,TRUE,3971017,764872
1706,Decor Tellfresh Storer Oblong 500ml 3 Pack,TRUE,4862390,229812
1707,Decor Zen Glass Silicone Bottle 600ml Assorted Each,TRUE,3582900,155187
1708,Deeko Eco Sugarcane Bowls Assorted 6 Pack,TRUE,7562665,228443
1709,Deeko Extra Thick Serviette 1ply 75 Pack,TRUE,4329959,31424
1710,Deeko Serviettes Lunch 2 Ply Assorted 50 Pack,TRUE,3805324,31417
1711,Deep Heat Back Patch 2 Pack,TRUE,7488121,744943
1712,Deep Heat Lower Back & Hip Heating Belt Each,TRUE,3880080,135958
1713,Deep Heat Original  Heat Rub 100g,TRUE,220390,43854
1714,De-gas Helps To Relieve Stomach Wind Bloating & Gas 24 Pack,TRUE,5521714,40581
1715,Deliciou Plant Based Chicken,TRUE,3942154,143960
1716,Delta Chicco D'oro Ground Coffee 200g,TRUE,7397638,35051
1717,Demazin Nasal Decongestant Tablets 24 Pack 24 pack,TRUE,7749870,482338
1718,Denada Frozen Dessert Caramel-macadamia 475ml,TRUE,7020538,387191
1719,Denada Sugar Free Double Choc Covered Frozen Dessert 475ml,TRUE,3508250,279982
1720,Dencorub Gels Extra Strength Heat 100g,TRUE,5160183,39817
1721,Depend Men's Washable Underwear Light Absorbency Size Medium Each,TRUE,6109396,310577
1722,Depend Men's Washable Underwear Light Absorbency Size X Large Each,TRUE,6109454,310323
1723,Depend Men's Washable Underwear Size Large Each,TRUE,6109410,309985
1724,Depend Real Fit Incontinence Men Large 8 Pack,TRUE,1173194,748543
1725,Depend Real Fit Incontinence Men Medium 8 Pack,TRUE,1173172,748532
1726,Depend Real Fit Incontinence Underwear Regular Women Large 8 Pack,TRUE,2065867,800809
1727,Depend Real Fit Incontinence Underwear Regular Women Medium 8 Pack,TRUE,2065878,800830
1728,Depend Real Fit Incontinence Underwear Regular Women Xl 8 Pack,TRUE,1721471,754807
1729,Depend Real Fit Incontinence Underwear Super Women Xl 8 Pack,TRUE,2622497,467392
1730,Depend Real Fit Night Defence Incontinence Underwear Men L 8 Pack,TRUE,4186239,167128
1731,Depend Real Fit Night Defence Incontinence Underwear Women L 8 Pack,TRUE,4186104,167173
1732,Dermal Therapy Fungistop 3 In 1 Nail Treatment 4ml,TRUE,4950544,208056
1733,Dermal Therapy Lip Balm 10g,TRUE,3240984,108822
1734,Dermal Therapy Lip Balm Berry 10g,TRUE,7043318,277131
1735,Dermal Therapy Lip Balm Enriched With Paw Paw 10g,TRUE,5432363,277737
1736,Dermal Therapy Spf 50+ Lip Balm 10g,TRUE,7043340,276201
1737,Dermaveen Body Moisturiser Lotion 500ml,TRUE,1960246,771317
1738,Dermaveen Body Wash Shower And Bath Oil 500ml,TRUE,2859420,771393
1739,Dermaveen Body Wash Soap Free 500ml,TRUE,1960279,771315
1740,Dermaveen Extra Hydration Gentle Soap Free Wash 1l,TRUE,4348512,141385
1741,Dermaveen Soap-free Body Wash Oatmeal 500ml,TRUE,2859430,601365
1742,Dettol 2 In 1 Hands And Surfaces Antibacterial Wipes 15 Pack,TRUE,3013632,626895
1743,Dettol Antibacterial 2-in-1 Hand & Surface Sanitiser Spray 90ml,TRUE,5250720,226874
1744,Dettol Antibacterial Disinfectant Liquid Solution 750ml,TRUE,9268578,69455
1745,Dettol Antibacterial Floor Cleaning Wipes Lemon And Lime 25 Pack,TRUE,3462614,3966
1746,Dettol Antibacterial Liquid Hand Wash Hand Soap Pump Aloe Vera 250ml,TRUE,4580911,228637
1747,Dettol Antibacterial Liquid Hand Wash Hand Soap Pump Refresh 250ml,TRUE,6061981,97088
1748,Dettol Antibacterial Liquid Hand Wash Hand Soap Refill Aloe Vera 950ml,TRUE,1878848,693449
1749,Dettol Antibacterial Liquid Hand Wash Hand Soap Refill Refresh 950ml,TRUE,1878859,695147
1750,Dettol Antiseptic Antibacterial Disinfectant Liquid 250ml,TRUE,102044,30301
1751,Dettol Antiseptic Antibacterial Disinfectant Liquid 500ml,TRUE,102055,30302
1752,Dettol Citrus Fresh Bar Soap 100g X 3 Pack,TRUE,3514570,123002
1753,Dettol Healthy Clean Antibacterial Bathroom Cleaner Trigger Spray 500ml,TRUE,2454440,866834
1754,Dettol Healthy Clean Antibacterial Kitchen Cleaner Trigger Spray 500ml,TRUE,2454439,866763
1755,Dettol Liquid Antibacterial Instant Hand Sanitiser Refresh 200ml,TRUE,5883318,307481
1756,Dettol Liquid Antibacterial Instant Hand Sanitiser Refresh 500ml,TRUE,3849910,78747
1757,Dettol Liquid Antibacterial Instant Hand Sanitiser Refresh 50ml,TRUE,6445236,307484
1758,Dettol Multipurpose Cleaner Surface Spray Disinfectant Apple 750ml,TRUE,4256505,118662
1759,Dettol Multipurpose Cleaner Surface Spray Disinfectant Citrus 750ml,TRUE,4256516,118628
1760,Dettol Multipurpose Disinfectant Cleaning Spray Lime And Mint 500ml,TRUE,1982679,728039
1761,Dettol Multipurpose Disinfectant Cleaning Wipes Apple 110 Pack,TRUE,6383296,284080
1762,Dettol Multipurpose Disinfectant Cleaning Wipes Apple 220 Pack,TRUE,6522949,309573
1763,Dettol Multipurpose Disinfectant Cleaning Wipes Lemon 110 Pack,TRUE,6383285,309974
1764,Dettol Multipurpose Disinfectant Cleaning Wipes Lemon 220 Pack,TRUE,6364575,309746
1765,Dettol Profresh Shower Gel Body Wash Lemon And Lime 950ml,TRUE,2289128,482400
1766,Dettol Profresh Shower Gel Body Wash Milk And Honey 950ml,TRUE,1878892,482402
1767,Dettol Profresh Shower Gel Body Wash Peach Burst 950ml,TRUE,1878928,482359
1768,Dettol Protect 24 Hour Multipurpose Cleaning Spray Ocean Fresh 500ml,TRUE,6327546,309745
1769,Dettol Protect 24 Hour Multipurpose Cleaning Wipes Citrus 90 Pack,TRUE,6327331,309826
1770,Dettol Protect 24 Hour Multipurpose Cleaning Wipes Fresh 90 Pack,TRUE,6327309,309785
1771,Dettol Sapoderm Hygienic Bar Soap For Acne Prone And Oily Skin 3x375g,TRUE,234136,30522
1772,Dettol Spray & Wear Antibacterial Laundry Disinfectant Spray 250ml,TRUE,6264683,122407
1773,Devondale 100% Pure Full Cream Long Life Milk 1l,TRUE,301721,33557
1774,Devondale 100% Pure Full Cream Long Life Milk 6x200ml,TRUE,6538585,90032
1775,Devondale Dairy Soft Butter Blend 500g,TRUE,5017500,48462
1776,Devondale Extra Soft Butter Blend 500g,TRUE,5047613,15791
1777,Devondale Extra Soft Butter Blend 750g,TRUE,3512053,512321
1778,Devondale Full Cream Milk Powder 1kg,TRUE,2067115,750005
1779,Devondale Moo Strawberry Milk 6x200ml,TRUE,1948466,789937
1780,Devondale Semi Skim Long Life Milk 1l,TRUE,4824856,230367
1781,Devondale Skim Long Life Milk 1l,TRUE,455849,33637
1782,Devondale Skim Long Life Milk 6x200ml,TRUE,5994046,84244
1783,Devondale Sparkling Apple Juice 750ml,TRUE,4412622,187735
1784,Devondale Thickened Cream Long Life 250ml,TRUE,3496300,804284
1785,Devour Parmesan Crusted Tuna Melt Frozen Mac & Cheese Pasta 400g,TRUE,5645455,103716
1786,Diet Rite Apple Blackcurrant Cordial 1l,TRUE,3696535,39154
1787,Diet Rite Apple Strawberry Guava Cordial 1l,TRUE,3050118,574786
1788,Diet Rite Cordial Apple Raspberry 1l,TRUE,3050071,574763
1789,Diet Rite Cordial Fruit Cocktail 1l,TRUE,3050082,574762
1790,Diet Rite Cordial Lime 1l,TRUE,3050107,574781
1791,Diet Rite Lemon Lime Orange 1l,TRUE,5625254,684089
1792,Diet Rite Multi Fruits Cordial 1l,TRUE,3050093,39208
1793,Difflam Forte Throat Spray 15ml,TRUE,3411613,745554
1794,Difflam Sore Throat Lozenges Honey & Lemon 16 Pack,TRUE,3798364,745515
1795,Diggers Methylated Spirits 1l,TRUE,7081237,10770
1796,Diggers Turpentine 1l,TRUE,25191,23407
1797,Dilmah Ceylon Tea 10 Pack 10 pack,TRUE,8082472,672734
1798,Dilmah Ceylon Tea Bags 50 Pack,TRUE,5051177,5306
1799,Dilmah Earl Grey Tea Bags 50 Pack,TRUE,5190945,200148
1800,Dilmah Extra Strength Tea Bags 100 Pack,TRUE,9505163,196566
1801,Dilmah Extra Strength Tea Bags 200 Pack,TRUE,5059237,250036
1802,Dilmah Premium Quality Loose Leaf Tea 250g,TRUE,5046009,18206
1803,Dilmah Premium Quality Tea Bags 100 Pack,TRUE,490012,38288
1804,Dishmatic Eco Dishbrush Each,TRUE,5446030,181153
1805,Dishmatic General Purpose Refill 3 Pack,TRUE,8923124,144376
1806,Dishmatic General Purpose Refill 6 Pack,TRUE,2396220,226779
1807,Dodoni Cypriot Halloumi 225g,TRUE,1843435,627367
1808,Dodoni Greek Feta Cheese 400g,TRUE,9728587,328103
1809,Dolce Gusto Americano Rich Aroma Coffee Pods 16 Pack,TRUE,3354509,805929
1810,Dolce Gusto Cafe Au Lait Coffee Pods Capsules 16 Pack,TRUE,9928338,754295
1811,Dolce Gusto Caffe Latte Coffee Pods Capsules 12 Pack,TRUE,3984052,155697
1812,Dolce Gusto Cappuccino Coffee Pods Capsules 16 Pack,TRUE,3208074,689624
1813,Dolce Gusto Caramel Macchiato Coffee Pods Capsules 6 Pack,TRUE,3777127,61663
1814,Dolce Gusto Espresso Intenso Coffee Pods Capsules 16 Pack,TRUE,3354510,805950
1815,Dolce Gusto Flat White Coffee Pods Capsules 16 Pack,TRUE,3208085,699538
1816,Dolce Gusto Nescafe Ristretto Ardenza Coffee Pods 16 Pack,TRUE,2401625,926541
1817,Dole Fruit Mix In Juice 432g,TRUE,3862930,354718
1818,Dole Pineapple Chunks In Juice 822g,TRUE,4314088,8449
1819,Dole Pineapple Pieces In Juice 227g,TRUE,4727485,86233
1820,Dole Pineapple Pieces In Juice 432g,TRUE,5296786,219790
1821,Dole Pineapple Pieces In Juice 822g,TRUE,4314102,813466
1822,Dole Pineapple Slices In Juice 822g,TRUE,4314157,813467
1823,Dole Pineapple Slices In Syrup 836g,TRUE,4314190,9446
1824,Dole Premium Pineapple Slices In Syrup 439g,TRUE,2379210,841347
1825,Dole Premium Tropical Pineapple Chunks In Juice 227g,TRUE,2378396,841348
1826,Dole Premium Tropical Pineapple Chunks In Syrup 439g,TRUE,2379220,841349
1827,Dole Premium Tropical Pineapple Slices In Juice 227g,TRUE,2378374,840785
1828,Dole Tropical Fruit Chunks In Light Syrup 432g,TRUE,5296720,263999
1829,Dollar Sweets 100's & 1000's 190g,TRUE,6076672,264091
1830,Dollar Sweets Artificial Food Colours 8 Pack,TRUE,4382973,147762
1831,Dollar Sweets Bright 160g,TRUE,5107170,29077
1832,Dollar Sweets Cake Decoration Fairy Toppings 145g,TRUE,1933389,773763
1833,Dollar Sweets Colours Of The Rainbow Sprinkles 159g,TRUE,5629470,210532
1834,Dollar Sweets Peppermints Extra Strong 150g Bag,TRUE,248709,97742
1835,Dollar Sweets Sprinkles Fives 125g,TRUE,120352,33364
1836,Dollar Sweets Sprinkles Pirate Toppings 145g,TRUE,1933378,773761
1837,Dolmio Classic Tomato With Basil Pasta Sauce 500g,TRUE,1268155,758377
1838,Dolmio Extra Bolognese Tomato Pasta Sauce 500g,TRUE,1274373,758286
1839,Dolmio Extra Garden Vegetables Tomato Pasta Sauce 500g,TRUE,1274410,758313
1840,Dolmio Extra Red Wine & Italian Herbs Tomato Pasta Sauce 500g,TRUE,1274442,758288
1841,Dolmio Extra Spicy Peppers Tomato Pasta Sauce 500g,TRUE,1274453,758299
1842,Dolmio Extra Tomato Onion & Roast Garlic Pasta Sauce 500g,TRUE,1274464,758342
1843,Dolmio Traditional Recipe Classic Tomato Pasta Sauce 500g,TRUE,1268144,758444
1844,Domestos Disinfectant Bleach Mountain Fresh 1.25l,TRUE,5228334,94094
1845,Domestos Disinfectant Bleach Regular 1.25l,TRUE,5075460,94095
1846,Domestos Powe Foam Toilet & Bathroom Arctic Fresh 450ml,TRUE,7909944,908378
1847,Dominate Moulding Putty 100g,TRUE,4261094,150669
1848,Dominate Original Wax Strong Hold 95g,TRUE,4261028,151294
1849,Dominate Out Of Bed Clay 100g,TRUE,4261039,151896
1850,Don Bacon Pansize Double Smoked 200g,TRUE,4258180,178202
1851,Don Donskis Bullets Mild Salami Bites,TRUE,4385676,175535
1852,Don Footy Frankfurts Skinless 600g,TRUE,1500304,789962
1853,Don Kabana Traditional 200g,TRUE,9052375,172687
1854,Don Liverwurst Latvian 100g,TRUE,9363954,89063
1855,Don Mini Kabana 140g,TRUE,6284669,290256
1856,Don Popcorn Bacon Bites 140g,TRUE,6286529,290325
1857,Don Salami Pepperoni 200g,TRUE,5643960,64117
1858,Don Short Cut Rindless Bacon 200g,TRUE,5009250,220824
1859,Don Stix Mild Salami & Tasty Cheese 40g,TRUE,5006026,219684
1860,Don Thinly Sliced Honey Leg Ham 200g,TRUE,6284603,288084
1861,Doritos Corn Chips Cheese Supreme 60g,TRUE,2872530,586822
1862,Doritos Corn Chips Cheese Supreme Flaming Hot 150g,TRUE,3851842,102828
1863,Doritos Corn Chips Cheese Supreme Party Size 380g,TRUE,3568331,54631
1864,Doritos Corn Chips Cheese Supreme Share Pack 170g,TRUE,2358333,826731
1865,Doritos Corn Chips Mexicana Share Pack 170g,TRUE,3721993,826726
1866,Doritos Corn Chips Nacho Cheese Share Pack 170g,TRUE,2358344,826700
1867,Doritos Corn Chips Original Share Pack 170g,TRUE,2358355,826732
1868,Doritos Guacamole & Salsa Corn Chips Party Bag Share Pack,TRUE,8446262,234082
1869,Doritos Hot Salsa 300g,TRUE,8486019,143781
1870,Doritos Medium Salsa 300g,TRUE,8483189,143443
1871,Doritos Salsa Dip Mild 300g,TRUE,8486449,113816
1872,Doritos Street Art Fire & Fury Pizza Corn Chips Share Pack 150g,TRUE,6409709,286374
1873,Doritos Street Art The Kingpin Burger Corn Chips Share Pack,TRUE,6409710,286295
1874,Doritos Thai Sweet Chilli 150g,TRUE,3948274,169340
1875,Double 'd' Butter Candy Sugar Free 90g Bag,TRUE,3736334,839672
1876,Double 'd' Eucalyptus & Honey Drops 150g,TRUE,423514,32209
1877,Double 'd' Smart Sweets Berry Gummies 35g,TRUE,7436434,183991
1878,Double 'd' Smart Sweets Sour Gummies 35g,TRUE,5148337,184271
1879,Double Phoenix Bean Vermicelli Noodles 200g,TRUE,3736924,103214
1880,Dove Beauty Cream Bar Original 2 X 90 G,TRUE,5259360,225912
1881,Dove Beauty Cream Bar Original 4 X 90 G,TRUE,5259393,224828
1882,Dove Beauty Cream Bar Original 6 X 90 G,TRUE,5259451,225923
1883,Dove Beauty Cream Bar Sensitive 6 X 90 G,TRUE,5259484,225634
1884,Dove Body Wash Sensitive 1 L,TRUE,8152057,380811
1885,Dove Body Wash Triple Moisturising 1 L,TRUE,8152068,380810
1886,Dove Daily Care Conditioner With Lightweight Technology 820ml,TRUE,4962849,198258
